ENSG00000082213
ENSG00000110171
ENSG00000106683
ENSG00000267454
ENSG00000116266
ENSG00000119574
ENSG00000116747
ENSG00000087448
ENSG00000135736
ENSG00000131899
ENSG00000077232
ENSG00000183647
ENSG00000156504
ENSG00000166233
ENSG00000070388
ENSG00000112303
ENSG00000141258
ENSG00000124574
ENSG00000009780
ENSG00000013810
ENSG00000225975
ENSG00000019169
ENSG00000168077
ENSG00000103356
ENSG00000172340
ENSG00000237836
ENSG00000011478
ENSG00000269609
ENSG00000165733
ENSG00000125384
ENSG00000241973
ENSG00000102743
ENSG00000163431
ENSG00000108094
ENSG00000123124
ENSG00000189339
ENSG00000103034
ENSG00000104783
ENSG00000167785
ENSG00000034533
ENSG00000172819
ENSG00000167555
ENSG00000157353
ENSG00000246695
ENSG00000148411
ENSG00000172243
ENSG00000198198
ENSG00000137875
ENSG00000162458
ENSG00000162614
ENSG00000166928
ENSG00000108599
ENSG00000168067
ENSG00000125170
ENSG00000005175
ENSG00000104219
ENSG00000197291
ENSG00000023516
ENSG00000159314
ENSG00000130544
ENSG00000125449
ENSG00000163684
ENSG00000162241
ENSG00000173575
ENSG00000163879
ENSG00000180061
ENSG00000059728
ENSG00000152942
ENSG00000198169
ENSG00000181027
ENSG00000172375
ENSG00000171606
ENSG00000280441
ENSG00000155363
ENSG00000135077
ENSG00000143633
ENSG00000019995
ENSG00000009830
ENSG00000168661
ENSG00000055917
ENSG00000152580
ENSG00000204161
ENSG00000154265
ENSG00000114796
ENSG00000035681
ENSG00000171574
ENSG00000162688
ENSG00000106290
ENSG00000165934
ENSG00000264522
ENSG00000220785
ENSG00000170190
ENSG00000166224
ENSG00000239713
ENSG00000229388
ENSG00000119403
ENSG00000177030
ENSG00000154146
ENSG00000100324
ENSG00000167202
ENSG00000171475
ENSG00000138030
ENSG00000173163
ENSG00000069122
ENSG00000116198
ENSG00000122882
ENSG00000184898
ENSG00000145331
ENSG00000137033
ENSG00000137992
ENSG00000134901
ENSG00000259916
ENSG00000099953
ENSG00000139372
ENSG00000105327
ENSG00000141503
ENSG00000198252
ENSG00000154262
ENSG00000183655
ENSG00000167972
ENSG00000188747
ENSG00000136603
ENSG00000064393
ENSG00000100030
ENSG00000115457
ENSG00000167670
ENSG00000130227
ENSG00000176105
ENSG00000114698
ENSG00000228630
ENSG00000161542
ENSG00000087053
ENSG00000156671
ENSG00000132478
ENSG00000146070
ENSG00000155100
ENSG00000170917
ENSG00000131459
ENSG00000106266
ENSG00000100372
ENSG00000135052
ENSG00000167995
ENSG00000196455
ENSG00000223959
ENSG00000007168
ENSG00000131013
ENSG00000185989
ENSG00000134698
ENSG00000116711
ENSG00000164347
ENSG00000198625
ENSG00000170631
ENSG00000121741
ENSG00000236287
ENSG00000068366
ENSG00000086102
ENSG00000138834
ENSG00000160712
ENSG00000165716
ENSG00000127511
ENSG00000136504
ENSG00000167711
ENSG00000116497
ENSG00000139163
ENSG00000136021
ENSG00000130779
ENSG00000172493
ENSG00000126882
ENSG00000198208
ENSG00000181045
ENSG00000105705
ENSG00000074603
ENSG00000168010
ENSG00000117395
ENSG00000117676
ENSG00000149150
ENSG00000198853
ENSG00000055130
ENSG00000182378
ENSG00000203930
ENSG00000162714
ENSG00000055208
ENSG00000139597
ENSG00000047056
ENSG00000265491
ENSG00000125482
ENSG00000165355
ENSG00000171456
ENSG00000157259
ENSG00000248810
ENSG00000184988
ENSG00000088930
ENSG00000005700
ENSG00000119899
ENSG00000143248
ENSG00000158859
ENSG00000133818
ENSG00000184500
ENSG00000105538
ENSG00000117479
ENSG00000040487
ENSG00000116212
ENSG00000186446
ENSG00000163389
ENSG00000111581
ENSG00000102738
ENSG00000225177
ENSG00000070770
ENSG00000232412
ENSG00000140326
ENSG00000226328
ENSG00000153012
ENSG00000179523
ENSG00000136100
ENSG00000267498
ENSG00000283148
ENSG00000275111
ENSG00000075292
ENSG00000164031
ENSG00000185798
ENSG00000087303
ENSG00000115145
ENSG00000105339
ENSG00000141905
ENSG00000119231
ENSG00000136108
ENSG00000173801
ENSG00000185753
ENSG00000167604
ENSG00000154124
