ENSG00000072135
ENSG00000131899
ENSG00000215788
ENSG00000138069
ENSG00000205978
ENSG00000168672
ENSG00000114767
ENSG00000106049
ENSG00000227500
ENSG00000100994
ENSG00000170561
ENSG00000135439
ENSG00000148411
ENSG00000132128
ENSG00000225921
ENSG00000167395
ENSG00000198898
ENSG00000125037
ENSG00000198796
ENSG00000156471
ENSG00000177548
ENSG00000100697
ENSG00000119537
ENSG00000102977
ENSG00000140992
ENSG00000156928
ENSG00000187678
ENSG00000224152
ENSG00000221829
ENSG00000130741
ENSG00000165030
ENSG00000173692
ENSG00000250510
ENSG00000106330
ENSG00000287281
ENSG00000145191
ENSG00000123243
ENSG00000116198
ENSG00000158406
ENSG00000231711
ENSG00000213316
ENSG00000148840
ENSG00000253304
ENSG00000071127
ENSG00000171700
ENSG00000180185
ENSG00000120705
ENSG00000130803
ENSG00000158290
ENSG00000104903
ENSG00000138385
ENSG00000198356
ENSG00000121064
ENSG00000204859
ENSG00000140688
ENSG00000196655
ENSG00000149823
ENSG00000065183
ENSG00000132357
ENSG00000196372
ENSG00000165516
ENSG00000168758
ENSG00000221890
ENSG00000115840
ENSG00000231770
ENSG00000184232
ENSG00000155660
ENSG00000100034
ENSG00000204576
ENSG00000174231
ENSG00000088930
ENSG00000184990
ENSG00000162576
ENSG00000111361
ENSG00000110077
ENSG00000225439
ENSG00000188070
ENSG00000146830
ENSG00000067704
ENSG00000020181
ENSG00000124380
ENSG00000058600
ENSG00000105137
ENSG00000063660
ENSG00000171862
ENSG00000124067
ENSG00000131849
ENSG00000127445
ENSG00000113555
ENSG00000109133
ENSG00000112640
ENSG00000165282
ENSG00000137054
ENSG00000110344
ENSG00000177485
ENSG00000100979
ENSG00000104915
ENSG00000127554
ENSG00000114737
ENSG00000196072
ENSG00000103111
ENSG00000140682
ENSG00000177628
ENSG00000173020
ENSG00000204536
ENSG00000099821
ENSG00000130309
ENSG00000174744
ENSG00000136045
ENSG00000165175
ENSG00000171606
ENSG00000147813
ENSG00000204351
ENSG00000185896
ENSG00000166171
ENSG00000204305
ENSG00000198081
ENSG00000104131
ENSG00000226210
ENSG00000180626
ENSG00000110047
ENSG00000250722
ENSG00000227057
ENSG00000107140
ENSG00000010278
ENSG00000060491
ENSG00000110046
ENSG00000104518
ENSG00000125863
ENSG00000169871
ENSG00000143093
ENSG00000124074
ENSG00000143155
ENSG00000115317
ENSG00000100814
ENSG00000163161
ENSG00000120686
ENSG00000129355
ENSG00000176454
ENSG00000109089
ENSG00000171649
ENSG00000131495
ENSG00000090971
ENSG00000103316
ENSG00000004399
ENSG00000120963
ENSG00000272462
ENSG00000166925
ENSG00000162775
ENSG00000171115
ENSG00000197063
ENSG00000198315
ENSG00000121851
ENSG00000185189
ENSG00000064961
ENSG00000225938
ENSG00000168538
ENSG00000144120
ENSG00000130193
ENSG00000163795
ENSG00000060642
ENSG00000122679
ENSG00000163348
ENSG00000099246
ENSG00000093072
ENSG00000163527
ENSG00000162909
ENSG00000064995
ENSG00000184787
ENSG00000117868
ENSG00000166716
ENSG00000133250
ENSG00000141756
ENSG00000185614
ENSG00000179855
ENSG00000287733
ENSG00000090924
ENSG00000173540
ENSG00000167862
ENSG00000135632
ENSG00000136144
ENSG00000105618
ENSG00000130560
ENSG00000001461
ENSG00000139266
ENSG00000110799
ENSG00000213398
ENSG00000144635
ENSG00000196365
ENSG00000178055
ENSG00000127418
ENSG00000132510
ENSG00000159176
ENSG00000182484
ENSG00000137310
ENSG00000204291
ENSG00000106261
ENSG00000204394
ENSG00000055118
ENSG00000013288
ENSG00000134247
ENSG00000137413
ENSG00000160785
ENSG00000007944
ENSG00000131724
ENSG00000139410
ENSG00000033100
ENSG00000172922
ENSG00000100485
ENSG00000144959
ENSG00000106560
ENSG00000166037
ENSG00000110583
ENSG00000106348
ENSG00000031081
ENSG00000124212
ENSG00000102738
ENSG00000100764
ENSG00000238227
ENSG00000162300
ENSG00000162645
ENSG00000235098
ENSG00000224046
ENSG00000176915
ENSG00000179115
ENSG00000106367
ENSG00000105700
ENSG00000255399
ENSG00000140564
ENSG00000198933
ENSG00000111786
ENSG00000100982
ENSG00000232442
ENSG00000165733
ENSG00000184967
ENSG00000160799
ENSG00000185963
ENSG00000099849
ENSG00000107819
ENSG00000163737
ENSG00000198912
ENSG00000092820
ENSG00000132763
ENSG00000138347
ENSG00000197136
ENSG00000120708
ENSG00000103365
ENSG00000113460
ENSG00000172432
ENSG00000125170
ENSG00000128159
ENSG00000174243
ENSG00000128534
ENSG00000275023
ENSG00000176994
ENSG00000115944
ENSG00000232533
ENSG00000174238
ENSG00000227507
ENSG00000173418
ENSG00000100949
ENSG00000135828
ENSG00000130165
ENSG00000109787
ENSG00000138495
ENSG00000135547
ENSG00000103496
ENSG00000163827
ENSG00000119906
ENSG00000136783
ENSG00000173846
ENSG00000197355
ENSG00000109536
ENSG00000012232
ENSG00000130299
ENSG00000185591
ENSG00000204560
ENSG00000115204
ENSG00000115806
ENSG00000160803
ENSG00000021300
ENSG00000174151
ENSG00000099840
ENSG00000187266
ENSG00000130764
ENSG00000100065
ENSG00000173992
ENSG00000084652
ENSG00000166889
ENSG00000204569
ENSG00000138035
ENSG00000234284
ENSG00000204713
ENSG00000120253
ENSG00000119812
ENSG00000184208
ENSG00000184634
ENSG00000198730
ENSG00000104872
ENSG00000021355
ENSG00000099814
ENSG00000124541
ENSG00000227946
ENSG00000125877
ENSG00000136026
ENSG00000123080
ENSG00000090581
ENSG00000185730
ENSG00000189129
ENSG00000120915
ENSG00000198805
ENSG00000141385
ENSG00000186446
ENSG00000103707
ENSG00000084693
ENSG00000102870
ENSG00000038358
ENSG00000136636
ENSG00000106591
ENSG00000129465
ENSG00000120675
ENSG00000180957
ENSG00000196510
ENSG00000253250
