ENSG00000072135
ENSG00000131899
ENSG00000132688
ENSG00000111276
ENSG00000068976
ENSG00000074855
ENSG00000129219
ENSG00000116478
ENSG00000078061
ENSG00000126749
ENSG00000129680
ENSG00000166986
ENSG00000114767
ENSG00000196177
ENSG00000087245
ENSG00000167315
ENSG00000132664
ENSG00000100994
ENSG00000105404
ENSG00000163909
ENSG00000286388
ENSG00000178952
ENSG00000135439
ENSG00000181830
ENSG00000086062
ENSG00000129245
ENSG00000161011
ENSG00000203724
ENSG00000183160
ENSG00000066027
ENSG00000161013
ENSG00000225921
ENSG00000115307
ENSG00000143321
ENSG00000118523
ENSG00000134684
ENSG00000174405
ENSG00000129968
ENSG00000125037
ENSG00000065970
ENSG00000108826
ENSG00000079332
ENSG00000204482
ENSG00000032444
ENSG00000221886
ENSG00000109079
ENSG00000108179
ENSG00000119537
ENSG00000067829
ENSG00000204628
ENSG00000196123
ENSG00000277972
ENSG00000156928
ENSG00000177989
ENSG00000221829
ENSG00000165030
ENSG00000116962
ENSG00000156463
ENSG00000054116
ENSG00000143303
ENSG00000213445
ENSG00000132718
ENSG00000184343
ENSG00000197728
ENSG00000145191
ENSG00000124641
ENSG00000131584
ENSG00000123243
ENSG00000130702
ENSG00000103429
ENSG00000166592
ENSG00000213316
ENSG00000287658
ENSG00000148290
ENSG00000148840
ENSG00000165775
ENSG00000184731
ENSG00000149483
ENSG00000068400
ENSG00000136925
ENSG00000180185
ENSG00000158887
ENSG00000087074
ENSG00000129518
ENSG00000120705
ENSG00000135454
ENSG00000162517
ENSG00000265972
ENSG00000158290
ENSG00000142168
ENSG00000159388
ENSG00000104903
ENSG00000138385
ENSG00000188986
ENSG00000140265
ENSG00000177191
ENSG00000101199
ENSG00000154832
ENSG00000140829
ENSG00000198356
ENSG00000130032
ENSG00000179943
ENSG00000174233
ENSG00000179933
ENSG00000204859
ENSG00000132635
ENSG00000181704
ENSG00000140688
ENSG00000089737
ENSG00000159761
ENSG00000149823
ENSG00000168090
ENSG00000164039
ENSG00000124532
ENSG00000144843
ENSG00000177556
ENSG00000128272
ENSG00000133134
ENSG00000160993
ENSG00000139644
ENSG00000159720
ENSG00000185803
ENSG00000174851
ENSG00000165516
ENSG00000108010
ENSG00000168758
ENSG00000204590
ENSG00000106366
ENSG00000144048
ENSG00000185043
ENSG00000185000
ENSG00000197037
ENSG00000156467
ENSG00000221890
ENSG00000167996
ENSG00000154122
ENSG00000115840
ENSG00000107331
ENSG00000110330
ENSG00000120029
ENSG00000185880
ENSG00000231770
ENSG00000128578
ENSG00000144136
ENSG00000204576
ENSG00000174231
