ENSG00000182685
ENSG00000198242
ENSG00000140564
ENSG00000128917
ENSG00000131899
ENSG00000134962
ENSG00000180370
ENSG00000100439
ENSG00000126749
ENSG00000100888
ENSG00000134109
ENSG00000101966
ENSG00000082497
ENSG00000184575
ENSG00000236675
ENSG00000092621
ENSG00000231050
ENSG00000179627
ENSG00000213199
ENSG00000274180
ENSG00000078808
ENSG00000177485
ENSG00000198832
ENSG00000134333
ENSG00000132763
ENSG00000206538
ENSG00000183154
ENSG00000122705
ENSG00000165684
ENSG00000146648
ENSG00000183496
ENSG00000156232
ENSG00000101126
ENSG00000086598
ENSG00000182117
ENSG00000106178
ENSG00000085662
ENSG00000124172
ENSG00000174243
ENSG00000228084
ENSG00000173928
ENSG00000159873
ENSG00000240859
ENSG00000148943
ENSG00000151650
ENSG00000018625
ENSG00000161981
ENSG00000233230
ENSG00000267745
ENSG00000137285
ENSG00000014914
ENSG00000180008
ENSG00000197324
ENSG00000105672
ENSG00000196227
ENSG00000112658
ENSG00000122952
ENSG00000138231
ENSG00000139505
ENSG00000163956
ENSG00000074201
ENSG00000005889
ENSG00000084092
ENSG00000123178
ENSG00000261326
ENSG00000104412
ENSG00000186847
ENSG00000102978
ENSG00000257038
ENSG00000187678
ENSG00000187051
ENSG00000108559
ENSG00000159348
ENSG00000244459
ENSG00000103275
ENSG00000128185
ENSG00000106993
ENSG00000168439
ENSG00000115241
ENSG00000204839
ENSG00000196449
ENSG00000146007
ENSG00000120437
ENSG00000154781
ENSG00000165732
ENSG00000145386
ENSG00000006712
ENSG00000176170
ENSG00000130348
ENSG00000103035
ENSG00000117318
ENSG00000122882
ENSG00000131238
ENSG00000204287
ENSG00000170265
ENSG00000158286
ENSG00000113742
ENSG00000167548
ENSG00000179409
ENSG00000105088
ENSG00000100226
ENSG00000196365
ENSG00000143337
ENSG00000186468
ENSG00000143373
ENSG00000237190
ENSG00000133639
ENSG00000146094
ENSG00000125898
ENSG00000173369
ENSG00000163807
ENSG00000198695
ENSG00000161940
ENSG00000187266
ENSG00000166106
ENSG00000169871
ENSG00000137288
ENSG00000100227
ENSG00000183726
ENSG00000124164
ENSG00000167779
ENSG00000230795
ENSG00000205208
ENSG00000135587
ENSG00000188986
ENSG00000165943
ENSG00000173156
ENSG00000154370
ENSG00000170759
ENSG00000161682
ENSG00000198356
ENSG00000119321
ENSG00000168874
ENSG00000085265
ENSG00000147853
ENSG00000230844
ENSG00000171566
ENSG00000066044
ENSG00000171451
ENSG00000083845
ENSG00000157181
ENSG00000145220
ENSG00000117036
ENSG00000119041
ENSG00000072042
ENSG00000139625
ENSG00000113812
ENSG00000260102
ENSG00000144224
ENSG00000135776
ENSG00000213523
ENSG00000170043
ENSG00000172922
ENSG00000143622
ENSG00000165672
ENSG00000188549
ENSG00000118503
ENSG00000185298
ENSG00000009954
ENSG00000246089
ENSG00000108055
ENSG00000158747
ENSG00000221890
ENSG00000158195
ENSG00000076043
ENSG00000108352
ENSG00000164168
ENSG00000166847
ENSG00000162714
ENSG00000075223
ENSG00000227896
ENSG00000153574
ENSG00000105669
ENSG00000131386
ENSG00000179348
ENSG00000169884
ENSG00000173338
ENSG00000144659
ENSG00000181192
ENSG00000254004
ENSG00000171115
ENSG00000197063
ENSG00000213977
ENSG00000196943
ENSG00000182054
ENSG00000143971
ENSG00000187079
ENSG00000141385
ENSG00000183837
ENSG00000136636
ENSG00000142507
ENSG00000084112
ENSG00000116574
ENSG00000120709
ENSG00000180901
ENSG00000114999
ENSG00000164609
ENSG00000055332
ENSG00000124120
ENSG00000288018
ENSG00000114784
ENSG00000100577
ENSG00000057757
ENSG00000237436
ENSG00000185753
ENSG00000112149
ENSG00000065613
ENSG00000114850
