ENSG00000102317
ENSG00000197958
ENSG00000005022
ENSG00000231389
ENSG00000112658
ENSG00000122971
ENSG00000078061
ENSG00000142168
ENSG00000104979
ENSG00000113013
ENSG00000214253
ENSG00000159388
ENSG00000174080
ENSG00000102978
ENSG00000168542
ENSG00000006327
ENSG00000101160
ENSG00000115268
ENSG00000128185
ENSG00000124733
ENSG00000130725
ENSG00000135744
ENSG00000158604
ENSG00000101182
ENSG00000142156
ENSG00000178252
ENSG00000089737
ENSG00000116717
ENSG00000168090
ENSG00000182154
ENSG00000010256
ENSG00000144381
ENSG00000005075
ENSG00000003056
ENSG00000070404
ENSG00000143621
ENSG00000160213
ENSG00000104823
ENSG00000165527
ENSG00000136444
