ENSG00000197603
ENSG00000176853
ENSG00000160072
ENSG00000269696
ENSG00000125122
ENSG00000144802
ENSG00000225383
ENSG00000157214
ENSG00000286639
ENSG00000248334
ENSG00000067840
ENSG00000100276
ENSG00000015133
ENSG00000103021
ENSG00000163507
ENSG00000100522
ENSG00000164292
ENSG00000126070
ENSG00000100147
ENSG00000247400
ENSG00000198342
ENSG00000117602
ENSG00000163214
ENSG00000162747
ENSG00000272602
ENSG00000149451
ENSG00000225492
ENSG00000204311
ENSG00000135953
ENSG00000267254
ENSG00000149260
ENSG00000234420
ENSG00000105419
ENSG00000163431
ENSG00000266338
ENSG00000008086
ENSG00000260625
ENSG00000075275
ENSG00000157107
ENSG00000124839
ENSG00000151779
ENSG00000074621
ENSG00000169598
ENSG00000249115
ENSG00000116786
ENSG00000269386
ENSG00000094804
ENSG00000147180
ENSG00000057252
ENSG00000101442
ENSG00000286001
ENSG00000118620
ENSG00000107485
ENSG00000223343
ENSG00000111602
ENSG00000196236
ENSG00000129566
ENSG00000275325
ENSG00000204946
ENSG00000276234
ENSG00000138131
ENSG00000276710
ENSG00000130544
ENSG00000189362
ENSG00000137834
ENSG00000267532
ENSG00000275342
ENSG00000066557
ENSG00000105771
ENSG00000115318
ENSG00000171729
ENSG00000256139
ENSG00000268434
ENSG00000076604
ENSG00000198393
ENSG00000142530
ENSG00000137880
ENSG00000141279
ENSG00000269335
ENSG00000223774
ENSG00000259153
ENSG00000143498
ENSG00000198825
ENSG00000235480
ENSG00000107798
ENSG00000085382
ENSG00000274049
ENSG00000077713
ENSG00000004660
ENSG00000152104
ENSG00000143641
ENSG00000141519
ENSG00000154309
ENSG00000166224
ENSG00000167608
ENSG00000257038
ENSG00000161692
ENSG00000165617
ENSG00000170382
ENSG00000104356
ENSG00000131437
ENSG00000185278
ENSG00000142583
ENSG00000106852
ENSG00000138030
ENSG00000165821
ENSG00000183943
ENSG00000154767
ENSG00000131591
ENSG00000185090
ENSG00000174428
ENSG00000180999
ENSG00000168411
ENSG00000251192
ENSG00000128602
ENSG00000244300
ENSG00000149503
ENSG00000058085
ENSG00000188747
ENSG00000160199
ENSG00000233369
ENSG00000119397
ENSG00000149633
ENSG00000286760
ENSG00000111679
ENSG00000232977
ENSG00000109906
ENSG00000171241
ENSG00000197024
ENSG00000204516
ENSG00000168916
ENSG00000103404
ENSG00000149177
ENSG00000130164
ENSG00000106266
ENSG00000167995
ENSG00000116337
ENSG00000233325
ENSG00000179583
ENSG00000164877
ENSG00000121989
ENSG00000134815
ENSG00000272645
ENSG00000118369
ENSG00000271605
ENSG00000183671
ENSG00000128791
ENSG00000166394
ENSG00000198625
ENSG00000174705
ENSG00000182310
ENSG00000198429
ENSG00000159433
ENSG00000143842
ENSG00000118298
ENSG00000105609
ENSG00000164815
ENSG00000188735
ENSG00000113615
ENSG00000127191
ENSG00000085185
ENSG00000150961
ENSG00000164284
ENSG00000159674
ENSG00000135074
ENSG00000128908
ENSG00000167912
ENSG00000156345
ENSG00000140104
ENSG00000085741
ENSG00000139625
ENSG00000111850
ENSG00000179476
ENSG00000048405
ENSG00000163945
ENSG00000158352
ENSG00000078699
ENSG00000251448
ENSG00000187676
ENSG00000260001
ENSG00000104415
ENSG00000163638
ENSG00000243701
ENSG00000169826
ENSG00000013573
ENSG00000187953
ENSG00000114529
ENSG00000132326
ENSG00000183723
ENSG00000150510
ENSG00000243660
ENSG00000174842
ENSG00000117676
ENSG00000175699
ENSG00000155275
ENSG00000080345
ENSG00000129521
ENSG00000149150
ENSG00000238058
ENSG00000226754
ENSG00000101276
ENSG00000163472
ENSG00000122375
ENSG00000156026
ENSG00000153975
ENSG00000145623
ENSG00000173137
ENSG00000114331
ENSG00000141252
ENSG00000236751
ENSG00000189007
ENSG00000288009
ENSG00000230746
ENSG00000100368
ENSG00000187987
ENSG00000107036
ENSG00000244486
ENSG00000161057
ENSG00000253227
ENSG00000179314
ENSG00000183486
ENSG00000274602
ENSG00000118257
ENSG00000196388
ENSG00000137807
ENSG00000140853
ENSG00000010818
ENSG00000168016
ENSG00000177084
ENSG00000120458
ENSG00000176273
ENSG00000204685
ENSG00000115364
ENSG00000173599
ENSG00000108506
ENSG00000152760
ENSG00000105793
ENSG00000176953
ENSG00000285693
ENSG00000107882
ENSG00000145214
ENSG00000286395
ENSG00000178338
ENSG00000103199
ENSG00000151849
ENSG00000179240
ENSG00000103222
ENSG00000267498
ENSG00000197362
